domain,authority_score,authority_rank,total_citations,unique_verticals,first_position_citations,direct_quotes,category,citation_frequency_score,cross_vertical_score,first_position_score,direct_quote_score,query_diversity_score,temporal_consistency_score
cleverdevsoftware.com,10.605742350240941,5179,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
edhub.ama-assn.org,10.605742350240941,5178,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
capsahealthcare.com,10.605742350240941,5177,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
gbibio.com,10.605742350240941,5176,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
octalsoft.com,10.605742350240941,5175,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
archemedx.com,10.605742350240941,5174,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.bccresearch.com,10.605742350240941,5173,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
dosepacker.com,10.605742350240941,5172,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mia-care.io,10.605742350240941,5171,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
thinkitive.com,10.605742350240941,5170,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
homeceuconnection.com,10.605742350240941,5169,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
advocatehealth.com,10.605742350240941,5168,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
kingswaycommunity.com,10.605742350240941,5167,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
circuitclinical.com,10.605742350240941,5166,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
hrsa.gov,10.605742350240941,5165,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mcleanhospital.org,10.605742350240941,5164,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
langate.com,10.605742350240941,5163,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cbhphilly.org,10.605742350240941,5162,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
freopp.org,10.605742350240941,5161,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
reliancebiopharmagroup.com,10.605742350240941,5160,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
autoimmune.org,10.605742350240941,5159,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
guides.clarahealth.com,10.605742350240941,5158,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cancer.gov,10.605742350240941,5157,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ummhealth.org,10.605742350240941,5156,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
warmanobrien.com,10.605742350240941,5155,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cen.acs.org,10.605742350240941,5154,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
pharmaceuticalpress.com,10.605742350240941,5153,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
speedsternow.com,10.605742350240941,5152,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
rebexa.com,10.605742350240941,5151,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
pharmaceutical-technology.com,10.605742350240941,5150,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
pharmexec.com,10.605742350240941,5149,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
getreskilled.com,10.605742350240941,5148,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
erpresearch.com,10.605742350240941,5147,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bdclabs.com,10.605742350240941,5146,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
optimizerx.com,10.605742350240941,5145,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
athenahealth.com,10.605742350240941,5144,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
secomm.vn,10.605742350240941,5143,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cmtausa.org,10.605742350240941,5142,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
osplabs.com,10.605742350240941,5141,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
punchthrough.com,10.605742350240941,5140,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cprime.com,10.605742350240941,5139,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
hhs.gov,10.605742350240941,5138,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
tebra.com,10.605742350240941,5137,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
creyos.com,10.605742350240941,5136,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mypcphealth.com,10.605742350240941,5135,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
chc1.com,10.605742350240941,5134,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
healthaffairs.org,10.605742350240941,5133,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
vsee.com,10.605742350240941,5132,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
getfission.com,10.605742350240941,5131,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
freyrsolutions.com,10.605742350240941,5130,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
alisoncurfmanmd.com,10.605742350240941,5129,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
medicaleconomics.com,10.605742350240941,5128,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
statnews.com,10.605742350240941,5127,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
physiciansidegigs.com,10.605742350240941,5126,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
skincareresearch.org,10.605742350240941,5125,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
inside.battelle.org,10.605742350240941,5124,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ghtcoalition.org,10.605742350240941,5123,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
allencurreri.com,10.605742350240941,5122,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
tfscro.com,10.605742350240941,5121,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.collegevine.com,10.605742350240941,5120,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
umhs-sk.org,10.605742350240941,5119,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
aamc.org,10.605742350240941,5118,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
miamiclinicalresearch.com,10.605742350240941,5117,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
americantelemed.org,10.605742350240941,5116,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
majority.com,10.605742350240941,5115,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
digitalcommons.murraystate.edu,10.605742350240941,5114,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
pli.edu,10.605742350240941,5113,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
strategiquepartners.com,10.605742350240941,5112,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nonclinicalcareers.com,10.605742350240941,5111,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
resources.nejmcareercenter.org,10.605742350240941,5110,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
consonance.tech,10.605742350240941,5109,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
healthcareweekly.com,10.605742350240941,5108,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
physioprospt.com,10.605742350240941,5107,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
scholarblogs.emory.edu,10.605742350240941,5106,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
keka.com,10.605742350240941,5105,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
impetusdigital.com,10.605742350240941,5104,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
swappagency.com,10.605742350240941,5103,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
strongrootswebdesign.com,10.605742350240941,5102,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
pharmaceutical-journal.com,10.605742350240941,5101,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
unmc.edu,10.605742350240941,5100,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
pharmacist.com,10.605742350240941,5099,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
dhcs.ca.gov,10.605742350240941,5098,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
wellkeyhealth.com,10.605742350240941,5097,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
realpatientratings.com,10.605742350240941,5096,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
boracdmo.com,10.605742350240941,5095,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cleanroomtechnology.com,10.605742350240941,5094,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
idealcareinsurance.com,10.605742350240941,5093,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
emeraldclinical.com,10.605742350240941,5092,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ppd.com,10.605742350240941,5091,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
worldwide.com,10.605742350240941,5090,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
resource-allocation.biomedcentral.com,10.605742350240941,5089,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cleio.com,10.605742350240941,5088,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
digitalhealthinsider.org,10.605742350240941,5087,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
propharmaresearch.com,10.605742350240941,5086,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
pharma-iq.com,10.605742350240941,5085,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
pharmanow.live,10.605742350240941,5084,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
health.ucsd.edu,10.605742350240941,5083,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
lek.com,10.605742350240941,5082,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
publichealth.tulane.edu,10.605742350240941,5081,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
enticedge.com,10.605742350240941,5080,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
chartspan.com,10.605742350240941,5079,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mhealth.jmir.org,10.605742350240941,5078,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ojrd.biomedcentral.com,10.605742350240941,5077,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
newsroom.asu.edu,10.605742350240941,5076,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ecisolutions.com,10.605742350240941,5075,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
research.utmb.edu,10.605742350240941,5074,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
vicc.org,10.605742350240941,5073,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ctsi.med.nyu.edu,10.605742350240941,5072,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
clinicaltrials.gov,10.605742350240941,5071,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cardiometabolichealth.org,10.605742350240941,5070,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
vcdoctor.com,10.605742350240941,5069,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
infiuss.com,10.605742350240941,5068,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
kffhealthnews.org,10.605742350240941,5067,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
velocityclinical.com,10.605742350240941,5066,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
healthcatalyst.com,10.605742350240941,5065,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
health-union.com,10.605742350240941,5064,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
hra.nhs.uk,10.605742350240941,5063,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
elevate.so,10.605742350240941,5062,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
eversana.com,10.605742350240941,5061,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nextdigitalhealth.com,10.605742350240941,5060,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
archstonerecovery.com,10.605742350240941,5059,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
addictioncenter.com,10.605742350240941,5058,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
naatp.org,10.605742350240941,5057,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
onesixsolutions.com,10.605742350240941,5056,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
kidney.org,10.605742350240941,5055,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
viares.com,10.605742350240941,5054,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
asbmb.org,10.605742350240941,5053,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
easymealpreprecipes.com,10.605742350240941,5052,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
runtothefinish.com,10.605742350240941,5051,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
lmh.org,10.605742350240941,5050,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nutritioapp.com,10.605742350240941,5049,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mvsu.edu,10.605742350240941,5048,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
greenjeeva.com,10.605742350240941,5047,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
sweatlikeamother.com,10.605742350240941,5046,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
tracezilla.com,10.605742350240941,5045,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
premierweightloss.com,10.605742350240941,5044,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bodysite.com,10.605742350240941,5043,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
metricscart.com,10.605742350240941,5042,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cleaneatz.com,10.605742350240941,5041,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
favoured.co.uk,10.605742350240941,5040,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
socialflyny.com,10.605742350240941,5039,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
supplychainbrain.com,10.605742350240941,5038,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
itoaction.com,10.605742350240941,5037,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
vnshealth.org,10.605742350240941,5036,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nihrecord.nih.gov,10.605742350240941,5035,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
thenestfo.com,10.605742350240941,5034,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
agritecture.com,10.605742350240941,5033,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
eleatnutrition.com,10.605742350240941,5032,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
smpnutra.com,10.605742350240941,5031,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
shift4shop.com,10.605742350240941,5030,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
wholefoodearth.com,10.605742350240941,5029,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
thrivemarket.com,10.605742350240941,5028,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
goodeggs.com,10.605742350240941,5027,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
joincalibrate.com,10.605742350240941,5026,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nourishorganics.in,10.605742350240941,5025,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
organicvalley.coop,10.605742350240941,5024,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.tridge.com,10.605742350240941,5023,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
goodwinlaw.com,10.605742350240941,5022,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
theregreview.org,10.605742350240941,5021,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
localline.co,10.605742350240941,5020,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
shopcastiron.com,10.605742350240941,5019,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
discuss.360velo.com,10.605742350240941,5018,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
styrkr.com,10.605742350240941,5017,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
frogfuel.com,10.605742350240941,5016,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
veloforte.com,10.605742350240941,5015,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
foodunfolded.com,10.605742350240941,5014,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
michelleporterfit.com,10.605742350240941,5013,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
d1training.com,10.605742350240941,5012,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
soyconnection.com,10.605742350240941,5011,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
frieslandcampinaingredients.com,10.605742350240941,5010,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nutritionnews.abbott,10.605742350240941,5009,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
dietmastersoftware.com,10.605742350240941,5008,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mysobol.com,10.605742350240941,5007,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
doctorperlman.com,10.605742350240941,5006,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cultivatewhatmatters.com,10.605742350240941,5005,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
thelachow.com,10.605742350240941,5004,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cornucopia.org,10.605742350240941,5003,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
beechnut.com,10.605742350240941,5002,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
artisanamarket.com,10.605742350240941,5001,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
fao.org,10.605742350240941,5000,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
kingsoopers.com,10.605742350240941,4999,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nsfsport.com,10.605742350240941,4998,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cleanlabelproject.org,10.605742350240941,4997,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
lumen.me,10.605742350240941,4996,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
registrarcorp.com,10.605742350240941,4995,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
oncotarget.com,10.605742350240941,4994,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
myfitnesspal.com,10.605742350240941,4993,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
portal.peopleonehealth.com,10.605742350240941,4992,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
daveynutrition.com,10.605742350240941,4991,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
certified-laboratories.com,10.605742350240941,4990,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
fruitguys.com,10.605742350240941,4989,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
martiancraft.com,10.605742350240941,4988,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
get-licensed.co.uk,10.605742350240941,4987,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
valorforblue.org,10.605742350240941,4986,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
inventoryready.com,10.605742350240941,4985,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bioniq.com,10.605742350240941,4984,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
appvoices.org,10.605742350240941,4983,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
scholars.org,10.605742350240941,4982,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
sarep.ucdavis.edu,10.605742350240941,4981,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cardinal.cfsph.iastate.edu,10.605742350240941,4980,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
beyondpesticides.org,10.605742350240941,4979,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
goldenearthworm.com,10.605742350240941,4978,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
learntocookhealthy.com,10.605742350240941,4977,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
organicauthority.com,10.605742350240941,4976,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nutrifusion.com,10.605742350240941,4975,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
napervillefreshmarket.com,10.605742350240941,4974,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cropin.com,10.605742350240941,4973,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bizzflo.com,10.605742350240941,4972,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
newsociety.com,10.605742350240941,4971,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
sustainability.wustl.edu,10.605742350240941,4970,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
formhealth.co,10.605742350240941,4969,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
elifesciences.org,10.605742350240941,4968,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
